"key_Rapid,reset,cTime,head_reset,eye_reset,eye_voltage_norm,a_raw,b_raw,c_raw,x_raw,y_raw,z_raw,FLT_THR_POS,FRZ_THR_POS,eye_closed,eye_closed_confirmed,max_nod_f,max_nod_f_confirmed,max_nod_p,max_nod_p_confirmed,delta_pitch,pitch_deg,delta_roll,roll_deg,yaw_deg,head_buzz_f,head_buzz_p,eye_buzz,lt_state,st_state,dltst,cf,freeze,v3v3,head_buzz,g_quiet,o_quiet,g_is_quiet_sure,o_is_quiet_sure,g_is_quiet,o_is_quiet,roll_rate,pitch_rate,yaw_rate,eye_rate,"
"v20250113_wearDn33iot_Rapid,0,209.291000,0,1,2.3644,0.3662,0.1831,-0.0610,0.1941,-0.1942,0.9681,0.0400,0.0100,0,0,-10.651,0,-5.651,0,13.000,1.864,5.000,-6.349,284.407,0,0,0,2.3644,2.3644,0.0000,1.000,0,3.3000,0,0.0008,-0.3145,1,1,1,1,0.235,0.438,0.648,0.185,"
"v20250113_wearDn33iot_Rapid,0,209.391006,0,1,2.3410,0.6104,-0.3662,0.1221,0.1926,-0.1938,0.9694,0.0400,0.0100,0,0,-10.712,0,-5.712,0,13.000,1.896,5.000,-6.288,284.499,0,0,0,2.3410,2.3410,0.0000,1.000,0,3.3000,0,0.0013,-0.1088,1,1,1,1,0.358,0.457,0.700,0.078,"
"v20250113_wearDn33iot_Rapid,0,209.490997,0,1,2.3297,0.4883,-0.3052,-0.1831,0.1969,-0.1948,0.9690,0.0400,0.0100,0,0,-10.705,0,-5.705,0,13.000,1.790,5.000,-6.295,284.571,0,0,0,2.3297,2.3297,0.0000,1.000,0,3.3000,0,0.0023,0.1097,1,1,1,1,0.312,0.109,0.744,-0.203,"
"v20250113_wearDn33iot_Rapid,0,209.591003,0,1,2.3386,0.6104,0.0000,-0.1831,0.1986,-0.1940,0.9662,0.0400,0.0100,0,0,-10.723,0,-5.723,0,13.000,1.701,5.000,-6.277,284.635,0,0,0,2.3386,2.3386,0.0000,1.000,0,3.3000,0,0.0011,0.1435,1,1,1,1,0.215,-0.314,0.718,-0.008,"
"v20250113_wearDn33iot_Rapid,0,209.690994,0,1,2.3249,-0.1221,-0.2441,0.3052,0.1946,-0.1954,0.9670,0.0400,0.0100,0,0,-10.610,0,-5.610,0,13.000,1.763,5.000,-6.390,284.762,0,0,0,2.3249,2.3249,0.0000,1.000,0,3.3000,0,-0.0009,0.0106,1,1,1,1,-0.079,-0.220,0.821,-0.014,"
"v20250113_wearDn33iot_Rapid,0,209.791000,0,1,2.3160,0.1831,0.2441,-1.1597,0.1904,-0.2010,0.9607,0.0400,0.0100,0,0,-10.413,0,-5.413,0,13.000,1.903,5.000,-6.587,284.761,0,0,0,2.3160,2.3160,0.0000,1.000,0,3.3000,0,-0.0055,0.3459,1,1,1,1,-0.672,0.277,0.724,-0.111,"
"v20250113_wearDn33iot_Rapid,0,209.891006,0,1,2.3201,0.9766,-0.2441,0.9766,0.1985,-0.1937,0.9692,0.0400,0.0100,0,0,-10.611,0,-5.611,0,13.000,1.779,5.000,-6.389,284.913,0,0,0,2.3201,2.3201,0.0000,1.000,0,3.3000,0,-0.0047,1.0833,1,1,1,1,-0.340,0.156,0.761,-0.017,"
"v20250113_wearDn33iot_Rapid,0,209.990997,0,1,2.3193,0.3052,0.0000,-0.3052,0.1930,-0.1940,0.9695,0.0400,0.0100,0,0,-10.665,0,-5.665,0,13.000,1.871,5.000,-6.335,284.952,0,0,0,2.3193,2.3193,0.0000,1.000,0,3.3000,0,0.0008,0.7294,1,1,1,1,0.266,0.066,0.820,0.043,"
"v20250113_wearDn33iot_Rapid,0,210.091003,0,1,2.5957,0.1831,0.2441,-0.2441,0.1968,-0.1986,0.9626,0.0400,0.0100,0,0,-10.504,0,-5.504,0,13.000,1.803,5.000,-6.496,285.032,0,0,0,2.5957,2.5957,0.0000,1.000,0,3.3000,0,-0.0007,-0.1315,1,1,1,1,-0.085,0.061,0.738,1.681,"
"v20250113_wearDn33iot_Rapid,0,210.190994,0,1,2.6601,0.3052,0.3052,0.3052,0.1930,-0.1929,0.9712,0.0400,0.0100,0,0,-10.641,0,-5.641,0,13.000,1.933,5.000,-6.359,285.108,0,0,0,2.6601,2.6601,0.0000,1.000,0,3.3000,0,0.0003,-0.4554,1,1,1,1,-0.050,0.191,0.753,1.308,"
"v20250113_wearDn33iot_Rapid,0,210.291000,0,1,2.6577,0.5493,0.0610,-0.5493,0.1940,-0.1921,0.9707,0.0400,0.0100,0,0,-10.769,0,-5.769,0,13.000,1.926,5.000,-6.231,285.113,0,0,0,2.6577,2.6577,0.0000,1.000,0,3.3000,0,0.0041,-0.2931,1,1,1,1,0.489,0.337,0.605,0.475,"
"v20250113_wearDn33iot_Rapid,0,210.391006,0,1,2.6561,0.5493,0.0000,-0.4272,0.1931,-0.1965,0.9656,0.0400,0.0100,0,0,-10.673,0,-5.673,0,13.000,1.920,5.000,-6.327,285.174,0,0,0,2.6561,2.6561,0.0000,1.000,0,3.3000,0,0.0022,-0.0832,1,1,1,1,0.324,0.179,0.506,0.167,"
"v20250113_wearDn33iot_Rapid,0,210.490997,0,1,2.4426,0.6104,-0.1831,0.0000,0.1909,-0.1968,0.9688,0.0400,0.0100,0,0,-10.632,0,-5.632,0,13.000,1.988,5.000,-6.368,285.270,0,0,0,2.4426,2.4426,0.0000,1.000,0,3.3000,0,0.0003,-0.0639,1,1,1,1,-0.063,0.242,0.622,-1.253,"
"v20250113_wearDn33iot_Rapid,0,210.591003,0,1,2.4071,0.6714,-0.7324,0.0610,0.1958,-0.1958,0.9666,0.0400,0.0100,0,0,-10.629,0,-5.629,0,13.000,1.818,5.000,-6.371,285.377,0,0,0,2.4071,2.4071,0.0000,1.000,0,3.3000,0,0.0001,0.1676,1,1,1,1,-0.119,-0.094,0.778,-0.590,"
"v20250113_wearDn33iot_Rapid,0,210.690994,0,1,2.3813,0.6714,-0.6714,0.3662,0.1941,-0.1957,0.9738,0.0400,0.0100,0,0,-10.666,0,-5.666,0,13.000,1.832,5.000,-6.334,285.504,0,0,0,2.3813,2.3813,0.0000,1.000,0,3.3000,0,0.0036,0.4835,1,1,1,1,0.001,-0.334,0.936,-0.437,"
"v20250113_wearDn33iot_Rapid,0,210.791000,0,1,2.3402,0.6104,-0.2441,-0.6714,0.2014,-0.1998,0.9595,0.0400,0.0100,0,0,-10.495,0,-5.495,0,13.000,1.578,5.000,-6.505,285.563,0,0,0,2.3402,2.3402,0.0000,1.000,0,3.3000,0,0.0010,0.5279,1,1,1,1,-0.296,-0.718,0.922,-0.263,"
"v20250113_wearDn33iot_Rapid,0,210.891006,0,1,2.3209,1.3428,-0.6714,0.7324,0.1979,-0.1945,0.9722,0.0400,0.0100,0,0,-10.682,0,-5.682,0,13.000,1.601,5.000,-6.318,285.709,0,0,0,2.3209,2.3209,0.0000,1.000,0,3.3000,0,-0.0003,0.9393,1,1,1,1,-0.090,-0.844,0.976,-0.178,"
"v20250113_wearDn33iot_Rapid,0,210.990997,0,1,2.3120,0.3662,-0.1221,-0.9766,0.2013,-0.1962,0.9645,0.0400,0.0100,0,0,-10.619,0,-5.619,0,13.000,1.496,5.000,-6.381,285.710,0,0,0,2.3120,2.3120,0.0000,1.000,0,3.3000,0,0.0013,1.0218,1,1,1,1,0.148,-0.694,0.858,-0.114,"
"v20250113_wearDn33iot_Rapid,0,211.091003,0,1,2.3136,1.0376,0.0000,-0.1221,0.1964,-0.2039,0.9617,0.0400,0.0100,0,0,-10.397,0,-5.397,0,13.000,1.604,5.000,-6.603,285.836,0,0,0,2.3136,2.3136,0.0000,1.000,0,3.3000,0,-0.0038,0.5459,1,1,1,1,-0.498,-0.382,0.792,0.008,"
"v20250113_wearDn33iot_Rapid,0,211.190994,0,1,2.3193,0.3662,-0.2441,-0.0610,0.1979,-0.1978,0.9680,0.0400,0.0100,0,0,-10.428,0,-5.428,0,13.000,1.623,5.000,-6.572,285.909,0,0,0,2.3193,2.3193,0.0000,1.000,0,3.3000,0,-0.0030,-0.1550,1,1,1,1,-0.637,0.004,0.863,-0.009,"
"v20250113_wearDn33iot_Rapid,0,211.291000,0,1,2.2991,0.4272,-0.4272,-0.2441,0.1996,-0.2001,0.9655,0.0400,0.0100,0,0,-10.370,0,-5.370,0,13.000,1.551,5.000,-6.630,285.987,0,0,0,2.2991,2.2991,0.0000,1.000,0,3.3000,0,-0.0006,-0.6975,1,1,1,1,-0.452,-0.116,0.821,-0.062,"
"v20250113_wearDn33iot_Rapid,0,211.391006,0,1,2.3177,0.2441,-0.4272,0.1221,0.2008,-0.1995,0.9666,0.0400,0.0100,0,0,-10.339,0,-5.339,0,13.000,1.493,5.000,-6.661,286.091,0,0,0,2.3177,2.3177,0.0000,1.000,0,3.3000,0,0.0006,-0.8200,1,1,1,1,-0.444,-0.323,0.860,-0.052,"
"v20250113_wearDn33iot_Rapid,0,211.490997,0,1,2.3104,0.6714,-0.4272,0.0000,0.2043,-0.1978,0.9648,0.0400,0.0100,0,0,-10.408,0,-5.408,0,13.000,1.350,5.000,-6.592,286.172,0,0,0,2.3104,2.3104,0.0000,1.000,0,3.3000,0,0.0008,-0.6757,1,1,1,1,-0.179,-0.606,0.882,0.019,"
"v20250113_wearDn33iot_Rapid,0,211.591003,0,1,2.3031,0.2441,0.1221,-0.1831,0.2031,-0.2015,0.9629,0.0400,0.0100,0,0,-10.284,0,-5.284,0,13.000,1.355,5.000,-6.716,286.255,0,0,0,2.3031,2.3031,0.0000,1.000,0,3.3000,0,-0.0008,-0.6488,1,1,1,1,-0.248,-0.615,0.858,-0.098,"
"v20250113_wearDn33iot_Rapid,0,211.690994,0,1,2.2975,0.7324,-0.1831,0.6104,0.2067,-0.1942,0.9690,0.0400,0.0100,0,0,-10.501,0,-5.501,0,13.000,1.270,5.000,-6.499,286.361,0,0,0,2.2975,2.2975,0.0000,1.000,0,3.3000,0,0.0012,-0.4084,1,1,1,1,0.088,-0.545,0.895,-0.111,"
"v20250113_wearDn33iot_Rapid,0,211.791000,0,1,2.2822,-0.6104,0.3662,-0.3052,0.1926,-0.2014,0.9661,0.0400,0.0100,0,0,-10.272,0,-5.272,0,13.000,1.652,5.000,-6.728,286.431,0,0,0,2.2822,2.2822,0.0000,1.000,0,3.3000,0,0.0022,0.0295,1,1,1,1,-0.043,0.331,0.883,-0.105,"
"v20250113_wearDn33iot_Rapid,0,211.891006,0,1,2.3031,0.9766,-0.2441,0.1831,0.2069,-0.1987,0.9598,0.0400,0.0100,0,0,-10.344,0,-5.344,0,13.000,1.351,5.000,-6.656,286.531,0,0,0,2.3031,2.3031,0.0000,1.000,0,3.3000,0,-0.0027,0.2601,1,1,1,1,-0.286,0.249,0.875,0.009,"
"v20250113_wearDn33iot_Rapid,0,211.990997,0,1,2.4144,0.6104,0.6104,-0.1831,0.2010,-0.1987,0.9668,0.0400,0.0100,0,0,-10.396,0,-5.396,0,13.000,1.481,5.000,-6.604,286.576,0,0,0,2.4144,2.4144,0.0000,1.000,0,3.3000,0,-0.0030,0.4127,1,1,1,1,0.066,-0.116,0.808,0.716,"
"v20250113_wearDn33iot_Rapid,0,212.091003,0,1,2.4160,-0.5493,0.7935,0.0610,0.1954,-0.2014,0.9651,0.0400,0.0100,0,0,-10.213,0,-5.213,0,13.000,1.722,5.000,-6.787,286.664,0,0,0,2.4160,2.4160,0.0000,1.000,0,3.3000,0,-0.0011,0.3783,1,1,1,1,-0.256,0.679,0.760,0.338,"
"v20250113_wearDn33iot_Rapid,0,212.190994,0,1,2.4095,0.0000,0.1221,0.7324,0.1948,-0.1949,0.9678,0.0400,0.0100,0,0,-10.365,0,-5.365,0,13.000,1.816,5.000,-6.635,286.776,0,0,0,2.4095,2.4095,0.0000,1.000,0,3.3000,0,-0.0005,0.2322,1,1,1,1,-0.161,1.047,0.857,0.091,"
"v20250113_wearDn33iot_Rapid,0,212.291000,0,1,2.4160,0.1831,-0.0610,0.5493,0.1964,-0.1927,0.9679,0.0400,0.0100,0,0,-10.529,0,-5.529,0,13.000,1.795,5.000,-6.471,286.875,0,0,0,2.4160,2.4160,0.0000,1.000,0,3.3000,0,0.0006,-0.1348,1,1,1,1,0.526,0.759,0.931,0.094,"
"v20250113_wearDn33iot_Rapid,0,212.391006,0,1,2.4264,0.1831,-0.1221,0.3662,0.2010,-0.1927,0.9655,0.0400,0.0100,0,0,-10.602,0,-5.602,0,13.000,1.628,5.000,-6.398,286.975,0,0,0,2.4264,2.4264,0.0000,1.000,0,3.3000,0,-0.0000,-0.4730,1,1,1,1,0.771,0.065,0.956,0.090,"
"v20250113_wearDn33iot_Rapid,0,212.490997,0,1,2.3297,0.4883,0.1221,0.0610,0.2003,-0.1936,0.9679,0.0400,0.0100,0,0,-10.666,0,-5.666,0,13.000,1.596,5.000,-6.334,287.048,0,0,0,2.3297,2.3297,0.0000,1.000,0,3.3000,0,0.0005,-0.6266,1,1,1,1,0.736,-0.330,0.917,-0.440,"
"v20250113_wearDn33iot_Rapid,0,212.591003,0,1,2.3040,0.3052,0.0610,-0.4883,0.1968,-0.1935,0.9677,0.0400,0.0100,0,0,-10.693,0,-5.693,0,13.000,1.662,5.000,-6.307,287.074,0,0,0,2.3040,2.3040,0.0000,1.000,0,3.3000,0,0.0014,-0.5035,1,1,1,1,0.620,-0.117,0.744,-0.454,"
"v20250113_wearDn33iot_Rapid,0,212.690994,0,1,2.3152,1.5869,0.1221,0.1831,0.2012,-0.1915,0.9688,0.0400,0.0100,0,0,-10.885,0,-5.885,0,13.000,1.593,5.000,-6.115,287.156,0,0,0,2.3152,2.3152,0.0000,1.000,0,3.3000,0,0.0022,0.3552,1,1,1,1,0.832,-0.098,0.672,-0.127,"
"v20250113_wearDn33iot_Rapid,0,212.791000,0,1,2.3152,0.0000,-0.0610,0.1221,0.1891,-0.1951,0.9697,0.0400,0.0100,0,0,-10.725,0,-5.725,0,13.000,1.892,5.000,-6.275,287.273,0,0,0,2.3152,2.3152,0.0000,1.000,0,3.3000,0,0.0027,0.3322,1,1,1,1,0.510,0.453,0.805,-0.025,"
"v20250113_wearDn33iot_Rapid,0,212.891006,0,1,2.3225,0.6714,-0.3052,-0.1221,0.2013,-0.1962,0.9655,0.0400,0.0100,0,0,-10.658,0,-5.658,0,13.000,1.645,5.000,-6.342,287.366,0,0,0,2.3225,2.3225,0.0000,1.000,0,3.3000,0,0.0011,-0.2019,1,1,1,1,-0.122,0.289,0.898,-0.049,"
"v20250113_wearDn33iot_Rapid,0,212.990997,0,1,2.3185,0.6714,0.3662,0.0610,0.2001,-0.1945,0.9674,0.0400,0.0100,0,0,-10.683,0,-5.683,0,13.000,1.634,5.000,-6.317,287.446,0,0,0,2.3185,2.3185,0.0000,1.000,0,3.3000,0,0.0002,-0.0163,1,1,1,1,-0.141,-0.295,0.884,0.303,"
"v20250113_wearDn33iot_Rapid,0,213.091003,0,1,2.3588,0.0610,0.4272,0.0610,0.1918,-0.1941,0.9691,0.0400,0.0100,0,0,-10.655,0,-5.655,0,13.000,1.878,5.000,-6.345,287.524,0,0,0,2.3588,2.3588,0.0000,1.000,0,3.3000,0,0.0005,-0.1824,1,1,1,1,-0.100,0.321,0.845,0.115,"
"v20250113_wearDn33iot_Rapid,0,213.190994,0,1,2.3168,0.6104,-0.2441,-0.2441,0.1963,-0.1941,0.9677,0.0400,0.0100,0,0,-10.691,0,-5.691,0,13.000,1.793,5.000,-6.309,287.583,0,0,0,2.3168,2.3168,0.0000,1.000,0,3.3000,0,0.0002,-0.2164,1,1,1,1,-0.034,0.455,0.779,-0.053,"
"v20250113_wearDn33iot_Rapid,0,213.291000,0,1,2.3177,0.5493,-0.1831,-0.0610,0.1957,-0.1968,0.9667,0.0400,0.0100,0,0,-10.616,0,-5.616,0,13.000,1.775,5.000,-6.384,287.679,0,0,0,2.3177,2.3177,0.0000,1.000,0,3.3000,0,-0.0007,-0.1553,1,1,1,1,-0.117,0.084,0.784,-0.010,"
"v20250113_wearDn33iot_Rapid,0,213.391006,0,1,2.3757,0.3662,0.1831,-0.1831,0.1960,-0.1957,0.9663,0.0400,0.0100,0,0,-10.592,0,-5.592,0,13.000,1.786,5.000,-6.408,287.743,0,0,0,2.3757,2.3757,0.0000,1.000,0,3.3000,0,-0.0017,-0.2491,1,1,1,1,-0.257,0.041,0.785,0.265,"
"v20250113_wearDn33iot_Rapid,0,213.490997,0,1,2.3217,0.4272,0.4272,-0.1831,0.1968,-0.1932,0.9685,0.0400,0.0100,0,0,-10.671,0,-5.671,0,13.000,1.803,5.000,-6.329,287.783,0,0,0,2.3217,2.3217,0.0000,1.000,0,3.3000,0,-0.0010,-0.2310,1,1,1,1,-0.032,0.082,0.677,-0.115,"
"v20250113_wearDn33iot_Rapid,0,213.591003,0,1,2.3265,0.1221,0.0610,0.0000,0.1895,-0.1948,0.9694,0.0400,0.0100,0,0,-10.634,0,-5.634,0,13.000,1.994,5.000,-6.366,287.864,0,0,0,2.3265,2.3265,0.0000,1.000,0,3.3000,0,0.0004,-0.4102,1,1,1,1,0.044,0.488,0.657,-0.004,"
"v20250113_wearDn33iot_Rapid,0,213.690994,0,1,2.3531,0.9766,0.0610,-0.7935,0.2007,-0.1960,0.9622,0.0400,0.0100,0,0,-10.639,0,-5.639,0,13.000,1.716,5.000,-6.361,287.878,0,0,0,2.3531,2.3531,0.0000,1.000,0,3.3000,0,-0.0024,0.0215,1,1,1,1,-0.029,0.048,0.574,0.116,"
"v20250113_wearDn33iot_Rapid,0,213.791000,0,1,2.3209,0.3662,0.1221,0.1831,0.1947,-0.1915,0.9708,0.0400,0.0100,0,0,-10.741,0,-5.741,0,13.000,1.814,5.000,-6.259,287.953,0,0,0,2.3209,2.3209,0.0000,1.000,0,3.3000,0,-0.0017,0.3411,1,1,1,1,0.209,-0.264,0.533,-0.084,"
"v20250113_wearDn33iot_Rapid,0,213.891006,0,1,2.3104,-0.1831,0.3662,-0.9155,0.1898,-0.1976,0.9639,0.0400,0.0100,0,0,-10.543,0,-5.543,0,13.000,1.974,5.000,-6.457,287.966,0,0,0,2.3104,2.3104,0.0000,1.000,0,3.3000,0,-0.0018,0.3182,1,1,1,1,-0.110,0.357,0.487,-0.006,"
"v20250113_wearDn33iot_Rapid,0,213.990997,0,1,2.3297,0.6104,0.6104,0.1831,0.1902,-0.1948,0.9680,0.0400,0.0100,0,0,-10.608,0,-5.608,0,13.000,2.109,5.000,-6.392,288.044,0,0,0,2.3297,2.3297,0.0000,1.000,0,3.3000,0,-0.0032,0.5620,1,1,1,1,-0.286,0.793,0.485,0.128,"
"v20250113_wearDn33iot_Rapid,0,214.091003,0,1,2.2959,0.0610,0.2441,0.4883,0.1858,-0.1890,0.9755,0.0400,0.0100,0,0,-10.791,0,-5.791,0,13.000,2.305,5.000,-6.209,288.127,0,0,0,2.2959,2.2959,0.0000,1.000,0,3.3000,0,0.0025,0.2639,1,1,1,1,0.334,1.143,0.611,-0.095,"
"v20250113_wearDn33iot_Rapid,0,214.190994,0,1,2.3209,0.5493,-0.3662,-0.5493,0.1926,-0.1920,0.9668,0.0400,0.0100,0,0,-10.813,0,-5.813,0,13.000,2.086,5.000,-6.187,288.160,0,0,0,2.3209,2.3209,0.0000,1.000,0,3.3000,0,0.0033,0.1374,1,1,1,1,0.580,0.580,0.591,0.063,"
"v20250113_wearDn33iot_Rapid,0,214.291000,0,1,2.3072,0.7935,-0.2441,-0.3052,0.1913,-0.1945,0.9673,0.0400,0.0100,0,0,-10.776,0,-5.776,0,13.000,2.036,5.000,-6.224,288.231,0,0,0,2.3072,2.3072,0.0000,1.000,0,3.3000,0,-0.0000,0.2352,1,1,1,1,0.313,-0.151,0.569,0.057,"
"v20250113_wearDn33iot_Rapid,0,214.391006,0,1,2.2878,0.4883,-0.3052,-0.4272,0.1908,-0.1945,0.9685,0.0400,0.0100,0,0,-10.735,0,-5.735,0,13.000,2.023,5.000,-6.265,288.286,0,0,0,2.2878,2.2878,0.0000,1.000,0,3.3000,0,-0.0005,0.1720,1,1,1,1,0.034,-0.211,0.590,-0.111,"
"v20250113_wearDn33iot_Rapid,0,214.490997,0,1,2.3064,0.4883,0.0610,-0.3662,0.1924,-0.1945,0.9677,0.0400,0.0100,0,0,-10.708,0,-5.708,0,13.000,2.004,5.000,-6.292,288.337,0,0,0,2.3064,2.3064,0.0000,1.000,0,3.3000,0,-0.0004,-0.0682,1,1,1,1,-0.110,-0.192,0.567,-0.136,"
"v20250113_wearDn33iot_Rapid,0,214.591003,0,1,2.3160,0.4883,-0.2441,-0.1221,0.1896,-0.1952,0.9730,0.0400,0.0100,0,0,-10.699,0,-5.699,0,13.000,2.078,5.000,-6.301,288.415,0,0,0,2.3160,2.3160,0.0000,1.000,0,3.3000,0,0.0027,-0.2570,1,1,1,1,-0.135,0.009,0.601,-0.066,"
"v20250113_wearDn33iot_Rapid,0,214.690994,0,1,2.3346,0.3052,0.4883,-0.7935,0.1912,-0.1993,0.9630,0.0400,0.0100,0,0,-10.511,0,-5.511,0,13.000,2.081,5.000,-6.489,288.443,0,0,0,2.3346,2.3346,0.0000,1.000,0,3.3000,0,0.0009,-0.0676,1,1,1,1,-0.499,0.145,0.565,0.029,"
"v20250113_wearDn33iot_Rapid,0,214.791000,0,1,2.3064,0.7324,-0.1221,0.1831,0.1906,-0.1915,0.9729,0.0400,0.0100,0,0,-10.722,0,-5.722,0,13.000,2.103,5.000,-6.278,288.511,0,0,0,2.3064,2.3064,0.0000,1.000,0,3.3000,0,0.0001,0.1471,1,1,1,1,-0.192,0.140,0.538,0.063,"
"v20250113_wearDn33iot_Rapid,0,214.891006,0,1,2.3725,0.0000,0.0000,-0.7324,0.1913,-0.1954,0.9669,0.0400,0.0100,0,0,-10.625,0,-5.625,0,13.000,2.059,5.000,-6.375,288.532,0,0,0,2.3725,2.3725,0.0000,1.000,0,3.3000,0,0.0013,0.0646,1,1,1,1,0.058,0.032,0.493,0.364,"
"v20250113_wearDn33iot_Rapid,0,214.990997,0,1,2.3289,0.1831,0.5493,-0.2441,0.1874,-0.1985,0.9658,0.0400,0.0100,0,0,-10.493,0,-5.493,0,13.000,2.210,5.000,-6.507,288.599,0,0,0,2.3289,2.3289,0.0000,1.000,0,3.3000,0,-0.0023,-0.0595,1,1,1,1,-0.421,0.261,0.481,-0.025,"
"v20250113_wearDn33iot_Rapid,0,215.091003,0,1,2.3168,0.4272,-0.4883,0.3052,0.1841,-0.1914,0.9734,0.0400,0.0100,0,0,-10.685,0,-5.685,0,13.000,2.321,5.000,-6.315,288.684,0,0,0,2.3168,2.3168,0.0000,1.000,0,3.3000,0,-0.0005,-0.1259,1,1,1,1,-0.085,0.666,0.594,-0.125,"
"v20250113_wearDn33iot_Rapid,0,215.190994,0,1,2.3160,0.9155,-0.9155,-0.1221,0.1959,-0.1956,0.9668,0.0400,0.0100,0,0,-10.680,0,-5.680,0,13.000,1.959,5.000,-6.320,288.781,0,0,0,2.3160,2.3160,0.0000,1.000,0,3.3000,0,0.0011,0.3273,1,1,1,1,0.284,-0.166,0.720,-0.065,"
"v20250113_wearDn33iot_Rapid,0,215.291000,0,1,2.3064,0.3662,-0.1221,0.1831,0.1945,-0.1975,0.9636,0.0400,0.0100,0,0,-10.542,0,-5.542,0,13.000,1.887,5.000,-6.458,288.908,0,0,0,2.3064,2.3064,0.0000,1.000,0,3.3000,0,-0.0022,0.2364,1,1,1,1,-0.130,-0.907,0.882,-0.046,"
"v20250113_wearDn33iot_Rapid,0,215.391006,0,1,2.3370,0.3052,0.1221,0.4272,0.1919,-0.1956,0.9668,0.0400,0.0100,0,0,-10.538,0,-5.538,0,13.000,1.967,5.000,-6.462,289.026,0,0,0,2.3370,2.3370,0.0000,1.000,0,3.3000,0,-0.0038,-0.2800,1,1,1,1,-0.336,-0.509,1.016,0.154,"
"v20250113_wearDn33iot_Rapid,0,215.490997,0,1,2.3040,0.0610,0.0610,0.1831,0.1885,-0.1952,0.9681,0.0400,0.0100,0,0,-10.535,0,-5.535,0,13.000,2.101,5.000,-6.465,289.118,0,0,0,2.3040,2.3040,0.0000,1.000,0,3.3000,0,-0.0023,-0.6486,1,1,1,1,-0.218,0.122,1.025,0.014,"
"v20250113_wearDn33iot_Rapid,0,215.591003,0,1,2.3209,0.3052,-0.5493,0.9766,0.1910,-0.1909,0.9730,0.0400,0.0100,0,0,-10.693,0,-5.693,0,13.000,2.074,5.000,-6.307,289.272,0,0,0,2.3209,2.3209,0.0000,1.000,0,3.3000,0,0.0020,-0.2884,1,1,1,1,0.199,0.257,1.115,0.080,"
"v20250113_wearDn33iot_Rapid,0,215.690994,0,1,2.2943,-0.3662,0.0610,-0.4883,0.1901,-0.1952,0.9664,0.0400,0.0100,0,0,-10.575,0,-5.575,0,13.000,2.088,5.000,-6.425,289.312,0,0,0,2.2943,2.2943,0.0000,1.000,0,3.3000,0,0.0025,0.1306,1,1,1,1,0.155,0.136,1.040,-0.102,"
"v20250113_wearDn33iot_Rapid,0,215.791000,0,1,2.3048,0.9155,-0.3052,0.4883,0.1976,-0.1910,0.9663,0.0400,0.0100,0,0,-10.744,0,-5.744,0,13.000,1.857,5.000,-6.256,289.424,0,0,0,2.3048,2.3048,0.0000,1.000,0,3.3000,0,-0.0007,0.2867,1,1,1,1,0.241,-0.384,0.941,-0.061,"
"v20250113_wearDn33iot_Rapid,0,215.891006,0,1,2.2588,0.2441,0.1831,-0.3052,0.1937,-0.1919,0.9681,0.0400,0.0100,0,0,-10.765,0,-5.765,0,13.000,1.894,5.000,-6.235,289.465,0,0,0,2.2588,2.2588,0.0000,1.000,0,3.3000,0,-0.0009,0.1805,1,1,1,1,0.496,-0.570,0.859,-0.238,"
"v20250113_wearDn33iot_Rapid,0,215.990997,0,1,2.3031,-0.1831,0.6104,0.0000,0.1912,-0.1957,0.9645,0.0400,0.0100,0,0,-10.598,0,-5.598,0,13.000,2.018,5.000,-6.402,289.555,0,0,0,2.3031,2.3031,0.0000,1.000,0,3.3000,0,-0.0026,-0.1711,1,1,1,1,-0.019,-0.015,0.787,0.101,"
"v20250113_wearDn33iot_Rapid,0,216.091003,0,1,2.2782,0.5493,0.0610,0.3052,0.1886,-0.1873,0.9727,0.0400,0.0100,0,0,-10.870,0,-5.870,0,13.000,2.140,5.000,-6.130,289.615,0,0,0,2.2782,2.2782,0.0000,1.000,0,3.3000,0,-0.0009,-0.1648,1,1,1,1,0.267,0.475,0.768,-0.156,"
"v20250113_wearDn33iot_Rapid,0,216.190994,0,1,2.2862,0.7324,-0.2441,-0.2441,0.1899,-0.1906,0.9707,0.0400,0.0100,0,0,-10.930,0,-5.930,0,13.000,2.116,5.000,-6.070,289.672,0,0,0,2.2862,2.2862,0.0000,1.000,0,3.3000,0,0.0027,-0.0517,1,1,1,1,0.781,0.456,0.696,0.001,"
"v20250113_wearDn33iot_Rapid,0,216.291000,0,1,2.2846,0.4883,0.1221,-0.0610,0.1938,-0.1929,0.9663,0.0400,0.0100,0,0,-10.840,0,-5.840,0,13.000,2.011,5.000,-6.160,289.763,0,0,0,2.2846,2.2846,0.0000,1.000,0,3.3000,0,0.0014,-0.0646,1,1,1,1,0.391,0.009,0.720,0.005,"
"v20250113_wearDn33iot_Rapid,0,216.391006,0,1,2.3241,0.3052,0.3052,0.0000,0.1890,-0.1925,0.9685,0.0400,0.0100,0,0,-10.799,0,-5.799,0,13.000,2.127,5.000,-6.201,289.845,0,0,0,2.3241,2.3241,0.0000,1.000,0,3.3000,0,-0.0005,-0.3217,1,1,1,1,-0.013,0.063,0.775,0.050,"
