key_Rapid,cTime,eye_voltage_norm,FLT_THR_POS,FRZ_THR_POS,eye_closed,eye_closed_confirmed,max_nod_f,max_nod_p,head_buzz,eye_buzz,lt_state,st_state,dltst,freeze
v20250113_pro0n33iot_Rapid,138.014008,1.3152,0,,0,0,-15.071,-10.071,0,,,,,
v20250113_pro0n33iot_Rapid,138.115005,1.2934,0,,0,0,-14.818,-9.818,0,,,,,
v20250113_pro0n33iot_Rapid,138.214996,1.2289,0,,0,0,-15.157,-10.157,0,,,,,
v20250113_pro0n33iot_Rapid,138.315994,1.2144,0,,0,0,-15.189,-10.189,0,,,,,
v20250113_pro0n33iot_Rapid,138.416,1.208,0,,0,0,-15.162,-10.162,0,,,,,
v20250113_pro0n33iot_Rapid,138.516998,1.3127,0,,0,0,-15.104,-10.104,0,,,,,
v20250113_pro0n33iot_Rapid,138.617996,1.3385,0,,0,0,-15.155,-10.155,0,,,,,
v20250113_pro0n33iot_Rapid,138.718994,1.3337,0,,0,0,-15.239,-10.239,0,,,,,
v20250113_pro0n33iot_Rapid,138.820007,1.3514,0,,0,0,-15.193,-10.193,0,,,,,
v20250113_pro0n33iot_Rapid,138.919998,1.3119,0,,0,0,-15.289,-10.289,0,,,,,
v20250113_pro0n33iot_Rapid,139.020004,1.3063,0,,0,0,-15.367,-10.367,0,,,,,
v20250113_pro0n33iot_Rapid,139.121002,1.2942,0,,0,0,-15.369,-10.369,0,,,,,
v20250113_pro0n33iot_Rapid,139.222,1.3087,0,,0,0,-15.465,-10.465,0,,,,,
v20250113_pro0n33iot_Rapid,139.322006,1.2056,0,,0,0,-15.492,-10.492,0,,,,,
v20250113_pro0n33iot_Rapid,139.423004,1.2322,0,,0,0,-15.313,-10.313,0,,,,,
v20250113_pro0n33iot_Rapid,139.524002,1.208,0,,0,0,-15.328,-10.328,0,,,,,
v20250113_pro0n33iot_Rapid,139.625,1.1886,0,,0,0,-15.307,-10.307,0,,,,,
v20250113_pro0n33iot_Rapid,139.725998,1.1999,0,,0,0,-15.338,-10.338,0,,,,,
v20250113_pro0n33iot_Rapid,139.826996,1.3015,0,,0,0,-15.243,-10.243,0,,,,,
v20250113_pro0n33iot_Rapid,139.927994,1.4006,0,,0,0,-15.253,-10.253,0,,,,,
v20250113_pro0n33iot_Rapid,140.029007,1.4119,0,,0,0,-15.26,-10.26,0,,,,,
v20250113_pro0n33iot_Rapid,140.128998,1.3998,0,,0,0,-15.21,-10.21,0,,,,,
v20250113_pro0n33iot_Rapid,140.229996,1.4022,0,,0,0,-15.239,-10.239,0,,,,,
v20250113_pro0n33iot_Rapid,140.330994,1.3845,0,,0,0,-15.268,-10.268,0,,,,,
v20250113_pro0n33iot_Rapid,140.431,1.4111,0,,0,0,-15.223,-10.223,0,,,,,
v20250113_pro0n33iot_Rapid,140.531998,1.3885,0,,0,0,-15.366,-10.366,0,,,,,
v20250113_pro0n33iot_Rapid,140.632004,1.3659,0,,0,0,-15.321,-10.321,0,,,,,
v20250113_pro0n33iot_Rapid,140.731995,1.3716,0,,0,0,-15.404,-10.404,0,,,,,
v20250113_pro0n33iot_Rapid,140.832001,1.3925,0,,0,0,-15.609,-10.609,0,,,,,
v20250113_pro0n33iot_Rapid,140.932007,1.403,0,,0,0,-15.753,-10.753,0,,,,,
v20250113_pro0n33iot_Rapid,141.031998,1.3869,0,,0,0,-15.483,-10.483,0,,,,,
v20250113_pro0n33iot_Rapid,141.132004,1.3788,0,,0,0,-15.29,-10.29,0,,,,,
v20250113_pro0n33iot_Rapid,141.231995,1.3627,0,,0,0,-14.387,-9.387,0,,,,,
v20250113_pro0n33iot_Rapid,141.332993,1.3853,0,,0,0,-13.578,-8.578,0,,,,,
v20250113_pro0n33iot_Rapid,141.434006,1.3305,0,,0,0,-12.942,-7.942,0,,,,,
v20250113_pro0n33iot_Rapid,141.535004,1.3401,0,,0,0,-12.54,-7.54,0,,,,,
v20250113_pro0n33iot_Rapid,141.636002,1.3966,0,,0,0,-12.558,-7.558,0,,,,,
v20250113_pro0n33iot_Rapid,141.735992,1.3716,0,,0,0,-12.283,-7.283,0,,,,,
v20250113_pro0n33iot_Rapid,141.835999,1.3829,0,,0,0,-12.761,-7.761,0,,,,,
v20250113_pro0n33iot_Rapid,141.936996,1.4223,0,,0,0,-12.756,-7.756,0,,,,,
v20250113_pro0n33iot_Rapid,142.037003,1.3933,0,,0,0,-12.684,-7.684,0,,,,,
v20250113_pro0n33iot_Rapid,142.138,1.3547,0,,0,0,-13.122,-8.122,0,,,,,
v20250113_pro0n33iot_Rapid,142.238998,1.3538,0,,0,0,-14.076,-9.076,0,,,,,
v20250113_pro0n33iot_Rapid,142.339996,1.1387,0,,0,0,-11.703,-6.703,0,,,,,
v20250113_pro0n33iot_Rapid,142.440994,1.1226,0,,0,0,14.094,19.094,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,142.542007,1.0976,0,,0,0,29.595,34.595,1,,,,,
v20250113_pro0n33iot_Rapid,142.643005,1.1008,0,,0,0,40.765,45.765,1,,,,,
v20250113_pro0n33iot_Rapid,142.742996,1.0895,0,,0,0,46.87,51.87,1,,,,,
v20250113_pro0n33iot_Rapid,142.843002,1.0984,0,,0,0,39.907,44.907,1,,,,,
v20250113_pro0n33iot_Rapid,142.944,1.2789,0,,0,0,25.859,30.859,1,,,,,
v20250113_pro0n33iot_Rapid,143.044006,1.3538,0,,0,0,7.024,12.024,1,,,,,
v20250113_pro0n33iot_Rapid,143.143997,1.3482,0,,0,0,-8.812,-3.812,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,143.244003,1.3788,0,,0,0,-14.274,-9.274,0,,,,,
v20250113_pro0n33iot_Rapid,143.345001,1.3877,0,,0,0,-8.384,-3.384,0,,,,,
v20250113_pro0n33iot_Rapid,143.445999,1.4272,0,,0,0,-6.361,-1.361,0,,,,,
v20250113_pro0n33iot_Rapid,143.546005,1.3796,0,,0,0,-5.43,-0.43,0,,,,,
v20250113_pro0n33iot_Rapid,143.647003,1.407,0,,0,0,-5.431,-0.431,0,,,,,
v20250113_pro0n33iot_Rapid,143.748001,1.3966,0,,0,0,-5.798,-0.798,0,,,,,
v20250113_pro0n33iot_Rapid,143.848999,1.3514,0,,0,0,-6.222,-1.222,0,,,,,
v20250113_pro0n33iot_Rapid,143.949997,1.2434,0,,0,0,-6.176,-1.176,0,,,,,
v20250113_pro0n33iot_Rapid,144.050003,1.1878,0,,0,0,-6.576,-1.576,0,,,,,
v20250113_pro0n33iot_Rapid,144.149994,1.204,0,,0,0,-6.88,-1.88,0,,,,,
v20250113_pro0n33iot_Rapid,144.251007,1.204,0,,0,0,-7.041,-2.041,0,,,,,
v20250113_pro0n33iot_Rapid,144.352005,1.3103,0,,0,0,-7.96,-2.96,0,,,,,
v20250113_pro0n33iot_Rapid,144.453003,1.3861,0,,0,0,-8.294,-3.294,0,,,,,
v20250113_pro0n33iot_Rapid,144.554993,1.3861,0,,0,0,-8.692,-3.692,0,,,,,
v20250113_pro0n33iot_Rapid,144.656006,1.4111,0,,0,0,-8.926,-3.926,0,,,,,
v20250113_pro0n33iot_Rapid,144.757004,1.3885,0,,0,0,-8.779,-3.779,0,,,,,
v20250113_pro0n33iot_Rapid,144.856995,1.3877,0,,0,0,-10.068,-5.068,0,,,,,
v20250113_pro0n33iot_Rapid,144.957001,1.3845,0,,0,0,-10.027,-5.027,0,,,,,
v20250113_pro0n33iot_Rapid,145.057999,1.4062,0,,0,0,-11.803,-6.803,0,,,,,
v20250113_pro0n33iot_Rapid,145.158997,1.3925,0,,0,0,-13.864,-8.864,0,,,,,
v20250113_pro0n33iot_Rapid,145.259003,1.3837,0,,0,0,-13.733,-8.733,0,,,,,
v20250113_pro0n33iot_Rapid,145.358994,1.3716,0,,0,0,-13.266,-8.266,0,,,,,
v20250113_pro0n33iot_Rapid,145.459,1.2451,0,,0,0,-5.241,-0.241,0,,,,,
v20250113_pro0n33iot_Rapid,145.559998,1.1693,0,,0,0,16.427,21.427,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,145.660004,1.129,0,,0,0,33.197,38.197,1,,,,,
v20250113_pro0n33iot_Rapid,145.761002,1.1355,0,,0,0,44.139,49.139,1,,,,,
v20250113_pro0n33iot_Rapid,145.860992,1.1,0,,0,0,50.046,55.046,1,,,,,
v20250113_pro0n33iot_Rapid,145.962006,1.1137,0,,0,0,53.782,58.782,1,,,,,
v20250113_pro0n33iot_Rapid,146.061996,1.1169,0,,0,0,55.942,60.942,1,,,,,
v20250113_pro0n33iot_Rapid,146.162994,1.158,0,,0,0,42.403,47.403,1,,,,,
v20250113_pro0n33iot_Rapid,146.264008,1.2241,0,,0,0,28.781,33.781,1,,,,,
v20250113_pro0n33iot_Rapid,146.365005,1.3506,0,,0,0,10.578,15.578,1,,,,,
v20250113_pro0n33iot_Rapid,146.466003,1.3748,0,,0,0,-3.579,1.421,1,,,,,
v20250113_pro0n33iot_Rapid,146.567001,1.3829,0,,0,0,-13.817,-8.817,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,146.667999,1.3796,0,,0,0,-14.552,-9.552,0,,,,,
v20250113_pro0n33iot_Rapid,146.768997,1.3788,0,,0,0,-11.75,-6.75,0,,,,,
v20250113_pro0n33iot_Rapid,146.869995,1.3909,0,,0,0,-9.941,-4.941,0,,,,,
v20250113_pro0n33iot_Rapid,146.970993,1.378,0,,0,0,-9.52,-4.52,0,,,,,
v20250113_pro0n33iot_Rapid,147.070999,1.3812,0,,0,0,-9.796,-4.796,0,,,,,
v20250113_pro0n33iot_Rapid,147.171997,1.3804,0,,0,0,-8.902,-3.902,0,,,,,
v20250113_pro0n33iot_Rapid,147.272995,1.3845,0,,0,0,-9.048,-4.048,0,,,,,
v20250113_pro0n33iot_Rapid,147.373993,1.3998,0,,0,0,-9.241,-4.241,0,,,,,
v20250113_pro0n33iot_Rapid,147.473999,1.3877,0,,0,0,-9.569,-4.569,0,,,,,
v20250113_pro0n33iot_Rapid,147.574005,1.3909,0,,0,0,-10.291,-5.291,0,,,,,
v20250113_pro0n33iot_Rapid,147.673996,1.4522,0,,0,0,-10.236,-5.236,0,,,,,
v20250113_pro0n33iot_Rapid,147.774002,1.3764,0,,0,0,-10.979,-5.979,0,,,,,
v20250113_pro0n33iot_Rapid,147.875,1.3901,0,,0,0,-11.481,-6.481,0,,,,,
v20250113_pro0n33iot_Rapid,147.975998,1.3909,0,,0,0,-12.01,-7.01,0,,,,,
v20250113_pro0n33iot_Rapid,148.076004,1.3966,0,,0,0,-12.116,-7.116,0,,,,,
v20250113_pro0n33iot_Rapid,148.177994,1.3958,0,,0,0,-12.393,-7.393,0,,,,,
v20250113_pro0n33iot_Rapid,148.279007,1.3837,0,,0,0,-12.201,-7.201,0,,,,,
v20250113_pro0n33iot_Rapid,148.378998,1.453,0,,0,0,-12.399,-7.399,0,,,,,
v20250113_pro0n33iot_Rapid,148.479996,1.3885,0,,0,0,-12.557,-7.557,0,,,,,
v20250113_pro0n33iot_Rapid,148.580994,1.4103,0,,0,0,-12.825,-7.825,0,,,,,
v20250113_pro0n33iot_Rapid,148.682007,1.4578,0,,0,0,-12.901,-7.901,0,,,,,
v20250113_pro0n33iot_Rapid,148.783005,1.3909,0,,0,0,-12.952,-7.952,0,,,,,
v20250113_pro0n33iot_Rapid,148.884003,1.1629,0,,0,0,-12.977,-7.977,0,,,,,
v20250113_pro0n33iot_Rapid,148.985001,1.1056,0,,0,0,1.251,6.251,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,149.085007,1.0968,0,,0,0,18.99,23.99,1,,,,,
v20250113_pro0n33iot_Rapid,149.186005,1.0823,0,,0,0,28.929,33.929,1,,,,,
v20250113_pro0n33iot_Rapid,149.287003,1.3353,0,,0,0,25.902,30.902,1,,,,,
v20250113_pro0n33iot_Rapid,149.386993,1.3772,0,,0,0,7.695,12.695,1,,,,,
v20250113_pro0n33iot_Rapid,149.488998,1.3998,0,,0,0,-4.735,0.265,1,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,149.589996,1.3861,0,,0,0,-11.833,-6.833,0,,,,,
v20250113_pro0n33iot_Rapid,149.690002,1.4143,0,,0,0,-12.113,-7.113,0,,,,,
v20250113_pro0n33iot_Rapid,149.789993,1.3651,0,,0,0,-12.6,-7.6,0,,,,,
v20250113_pro0n33iot_Rapid,149.889999,1.4062,0,,0,0,-12.652,-7.652,0,,,,,
v20250113_pro0n33iot_Rapid,149.990997,1.3877,0,,0,0,-12.993,-7.993,0,,,,,
v20250113_pro0n33iot_Rapid,150.091003,1.3837,0,,0,0,-12.09,-7.09,0,,,,,
v20250113_pro0n33iot_Rapid,150.192001,1.3845,0,,0,0,-12.74,-7.74,0,,,,,
v20250113_pro0n33iot_Rapid,150.292007,1.3821,0,,0,0,-13.23,-8.23,0,,,,,
v20250113_pro0n33iot_Rapid,150.391998,1.3917,0,,0,0,-13.478,-8.478,0,,,,,
v20250113_pro0n33iot_Rapid,150.492996,1.4006,0,,0,0,-13.307,-8.307,0,,,,,
v20250113_pro0n33iot_Rapid,150.593994,1.3909,0,,0,0,-13.575,-8.575,0,,,,,
v20250113_pro0n33iot_Rapid,150.694,1.3812,0,,0,0,-13.465,-8.465,0,,,,,
v20250113_pro0n33iot_Rapid,150.794006,1.4256,0,,0,0,-13.384,-8.384,0,,,,,
v20250113_pro0n33iot_Rapid,150.893997,1.3885,0,,0,0,-13.526,-8.526,0,,,,,
v20250113_pro0n33iot_Rapid,150.994995,1.3764,0,,0,0,-13.47,-8.47,0,,,,,
v20250113_pro0n33iot_Rapid,151.095993,1.3877,0,,0,0,-13.453,-8.453,0,,,,,
v20250113_pro0n33iot_Rapid,151.195999,1.1967,0,,0,0,-13.185,-8.185,0,,,,,
v20250113_pro0n33iot_Rapid,151.296997,1.129,0,,0,0,-3.37,1.63,1,,,,,
v20250113_pro0n33iot_Rapid,151.397995,1.1121,0,,0,0,16.494,21.494,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,151.498993,1.1056,0,,0,0,32.574,37.574,1,,,,,
v20250113_pro0n33iot_Rapid,151.600006,1.1105,0,,0,0,40.111,45.111,1,,,,,
v20250113_pro0n33iot_Rapid,151.701996,1.0976,0,,0,0,38.077,43.077,1,,,,,
v20250113_pro0n33iot_Rapid,151.802994,1.353,0,,0,0,27.078,32.078,1,,,,,
v20250113_pro0n33iot_Rapid,151.904007,1.3764,0,,0,0,7.529,12.529,1,,,,,
v20250113_pro0n33iot_Rapid,152.005005,1.378,0,,0,0,-5.355,-0.355,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,152.104996,1.3829,0,,0,0,-13.18,-8.18,0,,,,,
v20250113_pro0n33iot_Rapid,152.205994,1.3853,0,,0,0,-13.498,-8.498,0,,,,,
v20250113_pro0n33iot_Rapid,152.307007,1.4602,0,,0,0,-11,-6,0,,,,,
v20250113_pro0n33iot_Rapid,152.408005,1.3393,0,,0,0,-10.165,-5.165,0,,,,,
v20250113_pro0n33iot_Rapid,152.509003,1.353,0,,0,0,-9.465,-4.465,0,,,,,
v20250113_pro0n33iot_Rapid,152.608994,1.3667,0,,0,0,-9.353,-4.353,0,,,,,
v20250113_pro0n33iot_Rapid,152.710007,1.3732,0,,0,0,-8.871,-3.871,0,,,,,
v20250113_pro0n33iot_Rapid,152.809998,1.3643,0,,0,0,-9.344,-4.344,0,,,,,
v20250113_pro0n33iot_Rapid,152.910004,1.3796,0,,0,0,-9.284,-4.284,0,,,,,
v20250113_pro0n33iot_Rapid,153.011002,1.3748,0,,0,0,-9.97,-4.97,0,,,,,
v20250113_pro0n33iot_Rapid,153.110992,1.3748,0,,0,0,-10.722,-5.722,0,,,,,
v20250113_pro0n33iot_Rapid,153.212006,1.3788,0,,0,0,-11.426,-6.426,0,,,,,
v20250113_pro0n33iot_Rapid,153.311996,1.3821,0,,0,0,-11.821,-6.821,0,,,,,
v20250113_pro0n33iot_Rapid,153.412994,1.3909,0,,0,0,-12.014,-7.014,0,,,,,
v20250113_pro0n33iot_Rapid,153.513,1.3829,0,,0,0,-11.884,-6.884,0,,,,,
v20250113_pro0n33iot_Rapid,153.613998,1.3885,0,,0,0,-12.08,-7.08,0,,,,,
v20250113_pro0n33iot_Rapid,153.714996,1.3853,0,,0,0,-12.135,-7.135,0,,,,,
v20250113_pro0n33iot_Rapid,153.815002,1.374,0,,0,0,-12.433,-7.433,0,,,,,
v20250113_pro0n33iot_Rapid,153.914993,1.3885,0,,0,0,-12.515,-7.515,0,,,,,
v20250113_pro0n33iot_Rapid,154.014999,1.3587,0,,0,0,-12.285,-7.285,0,,,,,
v20250113_pro0n33iot_Rapid,154.115997,1.3861,0,,0,0,-12.419,-7.419,0,,,,,
v20250113_pro0n33iot_Rapid,154.216995,1.3627,0,,0,0,-12.486,-7.486,0,,,,,
v20250113_pro0n33iot_Rapid,154.317001,1.4078,0,,0,0,-12.202,-7.202,0,,,,,
v20250113_pro0n33iot_Rapid,154.417999,1.3603,0,,0,0,-12.599,-7.599,0,,,,,
v20250113_pro0n33iot_Rapid,154.518005,1.2249,0,,0,0,-12.468,-7.468,0,,,,,
v20250113_pro0n33iot_Rapid,154.617996,1.2354,0,,0,0,-12.281,-7.281,0,,,,,
v20250113_pro0n33iot_Rapid,154.718002,1.2136,0,,0,0,-12.506,-7.506,0,,,,,
v20250113_pro0n33iot_Rapid,154.819,1.2152,0,,0,0,-12.344,-7.344,0,,,,,
v20250113_pro0n33iot_Rapid,154.919998,1.2144,0,,0,0,-12.498,-7.498,0,,,,,
v20250113_pro0n33iot_Rapid,155.020004,1.2128,0,,0,0,-12.746,-7.746,0,,,,,
v20250113_pro0n33iot_Rapid,155.119995,1.4078,0,,0,0,-12.806,-7.806,0,,,,,
v20250113_pro0n33iot_Rapid,155.220001,1.3804,0,,0,0,-12.369,-7.369,0,,,,,
v20250113_pro0n33iot_Rapid,155.320007,1.3909,0,,0,0,-12.962,-7.962,0,,,,,
v20250113_pro0n33iot_Rapid,155.421005,1.3337,0,,0,0,-13.109,-8.109,0,,,,,
v20250113_pro0n33iot_Rapid,155.522003,1.2442,0,,0,0,-13.735,-8.735,0,,,,,
v20250113_pro0n33iot_Rapid,155.621994,1.2451,0,,0,0,-14.34,-9.34,0,,,,,
v20250113_pro0n33iot_Rapid,155.723007,1.1854,0,,0,0,-1.676,3.324,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,155.824005,1.1862,0,,0,0,15.172,20.172,1,,,,,
v20250113_pro0n33iot_Rapid,155.925003,1.1403,0,,0,0,26.083,31.083,1,,,,,
v20250113_pro0n33iot_Rapid,156.026001,1.1234,0,,0,0,33.013,38.013,1,,,,,
v20250113_pro0n33iot_Rapid,156.126007,1.1226,0,,0,0,37.073,42.073,1,,,,,
v20250113_pro0n33iot_Rapid,156.227005,1.1234,0,,0,0,39.066,44.066,1,,,,,
v20250113_pro0n33iot_Rapid,156.328003,1.1193,0,,0,0,40.737,45.737,1,,,,,
v20250113_pro0n33iot_Rapid,156.429993,1.1959,0,,0,0,41.288,46.288,1,,,,,
v20250113_pro0n33iot_Rapid,156.531006,1.2853,0,,0,0,41.701,46.701,1,,,,,
v20250113_pro0n33iot_Rapid,156.632004,1.2596,0,,0,0,41.584,46.584,1,,,,,
v20250113_pro0n33iot_Rapid,156.733002,1.212,0,,0,0,42.207,47.207,1,,,,,
v20250113_pro0n33iot_Rapid,156.834,1.2088,0,,0,0,42.352,47.352,1,,,,,
v20250113_pro0n33iot_Rapid,156.934998,1.187,0,,0,0,42.267,47.267,1,,,,,
v20250113_pro0n33iot_Rapid,157.037003,1.1774,0,,0,0,42.421,47.421,1,,,,,
v20250113_pro0n33iot_Rapid,157.138,1.2064,0,,0,0,42.312,47.312,1,,,,,
v20250113_pro0n33iot_Rapid,157.238998,1.208,0,,0,0,42.256,47.256,1,,,,,
v20250113_pro0n33iot_Rapid,157.339005,1.2023,0,,0,0,42.317,47.317,1,,,,,
v20250113_pro0n33iot_Rapid,157.438995,1.2491,0,,0,0,41.979,46.979,1,,,,,
v20250113_pro0n33iot_Rapid,157.539001,1.1983,0,,0,0,42.114,47.114,1,,,,,
v20250113_pro0n33iot_Rapid,157.639999,1.2072,0,,0,0,41.759,46.759,1,,,,,
v20250113_pro0n33iot_Rapid,157.740005,1.2112,0,,0,0,41.939,46.939,1,,,,,
v20250113_pro0n33iot_Rapid,157.841003,1.2152,0,,0,0,41.676,46.676,1,,,,,
v20250113_pro0n33iot_Rapid,157.942001,1.2394,0,,0,0,41.407,46.407,1,,,,,
v20250113_pro0n33iot_Rapid,158.042999,1.2023,0,,0,0,41.604,46.604,1,,,,,
v20250113_pro0n33iot_Rapid,158.143997,1.2104,0,,0,0,41.144,46.144,1,,,,,
v20250113_pro0n33iot_Rapid,158.244995,1.216,0,,0,0,41.132,46.132,1,,,,,
v20250113_pro0n33iot_Rapid,158.345001,1.2144,0,,0,0,41.042,46.042,1,,,,,
v20250113_pro0n33iot_Rapid,158.445999,1.2177,0,,0,0,40.824,45.824,1,,,,,
v20250113_pro0n33iot_Rapid,158.546997,1.2056,0,,0,0,40.802,45.802,1,,,,,
v20250113_pro0n33iot_Rapid,158.647995,1.2048,0,,0,0,40.84,45.84,1,,,,,
v20250113_pro0n33iot_Rapid,158.748001,1.1927,0,,0,0,40.48,45.48,1,,,,,
v20250113_pro0n33iot_Rapid,158.848007,1.1814,0,,0,0,40.594,45.594,1,,,,,
v20250113_pro0n33iot_Rapid,158.947998,1.1903,0,,0,0,40.269,45.269,1,,,,,
v20250113_pro0n33iot_Rapid,159.048004,1.2209,0,,0,0,40.21,45.21,1,,,,,
v20250113_pro0n33iot_Rapid,159.149002,1.2201,0,,0,0,40.068,45.068,1,,,,,
v20250113_pro0n33iot_Rapid,159.248993,1.2064,0,,0,0,39.962,44.962,1,,,,,
v20250113_pro0n33iot_Rapid,159.348999,1.1999,0,,0,0,39.802,44.802,1,,,,,
v20250113_pro0n33iot_Rapid,159.449005,1.1749,0,,0,0,39.706,44.706,1,,,,,
v20250113_pro0n33iot_Rapid,159.550003,1.1822,0,,0,0,39.585,44.585,1,,,,,
v20250113_pro0n33iot_Rapid,159.651001,1.2007,0,,0,0,39.594,44.594,1,,,,,
v20250113_pro0n33iot_Rapid,159.751999,1.2451,0,,0,0,38.476,43.476,1,,,,,
v20250113_pro0n33iot_Rapid,159.852997,1.1983,0,,0,0,37.702,42.702,1,,,,,
v20250113_pro0n33iot_Rapid,159.953003,1.1903,0,,0,0,36.475,41.475,1,,,,,
v20250113_pro0n33iot_Rapid,160.054001,1.1967,0,,0,0,29.152,34.152,1,,,,,
v20250113_pro0n33iot_Rapid,160.154999,1.3103,0,,0,0,16.418,21.418,1,,,,,
v20250113_pro0n33iot_Rapid,160.255997,1.3611,0,,0,0,-0.186,4.814,1,,,,,
v20250113_pro0n33iot_Rapid,160.356003,1.3708,0,,0,0,-12.047,-7.047,0,,,,,
,tone stopped,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,160.455994,1.428,0,,0,0,-14.248,-9.248,0,,,,,
v20250113_pro0n33iot_Rapid,160.557007,1.3796,0,,0,0,-11.482,-6.482,0,,,,,
v20250113_pro0n33iot_Rapid,160.656998,1.403,0,,0,0,-9.926,-4.926,0,,,,,
v20250113_pro0n33iot_Rapid,160.757996,1.3845,0,,0,0,-9.17,-4.17,0,,,,,
v20250113_pro0n33iot_Rapid,160.858994,1.3966,0,,0,0,-8.637,-3.637,0,,,,,
v20250113_pro0n33iot_Rapid,160.960007,1.3901,0,,0,0,-8.625,-3.625,0,,,,,
v20250113_pro0n33iot_Rapid,161.059998,1.3949,0,,0,0,-8.436,-3.436,0,,,,,
v20250113_pro0n33iot_Rapid,161.160004,1.3877,0,,0,0,-8.61,-3.61,0,,,,,
v20250113_pro0n33iot_Rapid,161.259995,1.3861,0,,0,0,-8.918,-3.918,0,,,,,
v20250113_pro0n33iot_Rapid,161.360001,1.3901,0,,0,0,-8.938,-3.938,0,,,,,
v20250113_pro0n33iot_Rapid,161.460999,1.3909,0,,0,0,-9.27,-4.27,0,,,,,
v20250113_pro0n33iot_Rapid,161.561005,1.3949,0,,0,0,-9.559,-4.559,0,,,,,
v20250113_pro0n33iot_Rapid,161.660995,1.3925,0,,0,0,-9.535,-4.535,0,,,,,
v20250113_pro0n33iot_Rapid,161.761993,1.4119,0,,0,0,-9.606,-4.606,0,,,,,
v20250113_pro0n33iot_Rapid,161.862,1.4433,0,,0,0,-10.116,-5.116,0,,,,,
v20250113_pro0n33iot_Rapid,161.962006,1.3949,0,,0,0,-10.015,-5.015,0,,,,,
v20250113_pro0n33iot_Rapid,162.061996,1.3853,0,,0,0,-10.185,-5.185,0,,,,,
v20250113_pro0n33iot_Rapid,162.162994,1.3764,0,,0,0,-10.161,-5.161,0,,,,,
v20250113_pro0n33iot_Rapid,162.263,1.3845,0,,0,0,-10.531,-5.531,0,,,,,
v20250113_pro0n33iot_Rapid,162.363007,1.3748,0,,0,0,-10.145,-5.145,0,,,,,
v20250113_pro0n33iot_Rapid,162.462997,1.3772,0,,0,0,-10.309,-5.309,0,,,,,
v20250113_pro0n33iot_Rapid,162.563004,1.3788,0,,0,0,-10.575,-5.575,0,,,,,
v20250113_pro0n33iot_Rapid,162.662994,1.5174,0,,0,0,-10.528,-5.528,0,,,,,
v20250113_pro0n33iot_Rapid,162.764008,1.399,0,,0,0,-10.675,-5.675,0,,,,,
v20250113_pro0n33iot_Rapid,162.865005,1.3893,0,,0,0,-10.785,-5.785,0,,,,,
v20250113_pro0n33iot_Rapid,162.964996,1.3925,0,,0,0,-10.988,-5.988,0,,,,,
v20250113_pro0n33iot_Rapid,163.065002,1.4046,0,,0,0,-10.888,-5.888,0,,,,,
v20250113_pro0n33iot_Rapid,163.164993,1.4505,0,,0,0,-10.865,-5.865,0,,,,,
v20250113_pro0n33iot_Rapid,163.264999,1.4062,0,,0,0,-11.008,-6.008,0,,,,,
v20250113_pro0n33iot_Rapid,163.365997,1.4022,0,,0,0,-10.985,-5.985,0,,,,,
v20250113_pro0n33iot_Rapid,163.466995,1.3885,0,,0,0,-11.035,-6.035,0,,,,,
v20250113_pro0n33iot_Rapid,163.567001,1.3684,0,,0,0,-10.808,-5.808,0,,,,,
v20250113_pro0n33iot_Rapid,163.667007,1.3845,0,,0,0,-10.9,-5.9,0,,,,,
v20250113_pro0n33iot_Rapid,163.768005,1.3877,0,,0,0,-10.87,-5.87,0,,,,,
v20250113_pro0n33iot_Rapid,163.869003,1.3917,0,,0,0,-10.959,-5.959,0,,,,,
v20250113_pro0n33iot_Rapid,163.970001,1.3804,0,,0,0,-10.964,-5.964,0,,,,,
v20250113_pro0n33iot_Rapid,164.070007,1.3788,0,,0,0,-10.924,-5.924,0,,,,,
v20250113_pro0n33iot_Rapid,164.171005,1.3966,0,,0,0,-10.923,-5.923,0,,,,,
v20250113_pro0n33iot_Rapid,164.270996,1.4078,0,,0,0,-11.304,-6.304,0,,,,,
v20250113_pro0n33iot_Rapid,164.371994,1.3788,0,,0,0,-12.48,-7.48,0,,,,,
v20250113_pro0n33iot_Rapid,164.472,1.2088,0,,0,0,5.427,10.427,1,,,,,
,grav tone played,,,,,,,,,,,,,
v20250113_pro0n33iot_Rapid,164.572006,1.1862,0,,0,0,21.537,26.537,1,,,,,
v20250113_pro0n33iot_Rapid,164.673004,1.154,0,,0,0,31.29,36.29,1,,,,,
